loco,DateTime,gps_latitude,gps_longitude,speed
PN8345,43396.61566,-20.29981767,147.9328622,25.31377438,7.709761645
PN8345,43396.61567,-20.299875,147.9328198,25.4015405,7.754615769
PN8345,43396.61568,-20.299932,147.932777,25.46061385,7.754094046
PN8345,43396.61569,-20.299989,147.9327333,25.56694588,7.804482356
PN8345,43396.61571,-20.30004583,147.932689,25.66315105,7.830288314
PN8345,43396.61572,-20.30010267,147.932644,25.74247812,7.871539252
PN8345,43396.61573,-20.30015917,147.9325983,25.84712234,7.883616931
PN8345,43396.61574,-20.30021567,147.9325522,25.97202028,7.91522533
PN8345,43396.61575,-20.30027183,147.9325053,26.06484983,7.928476648
PN8345,43396.61576,-20.30032783,147.932458,26.08847917,7.946172745
PN8345,43396.61578,-20.3003835,147.9324102,26.13236223,7.949775769
PN8345,43396.61579,-20.300439,147.9323617,26.21506492,7.979242863
PN8345,43396.6158,-20.30049433,147.9323128,26.19649901,7.98703753
PN8345,43396.61581,-20.30054917,147.9322635,26.21000149,7.977813843
PN8345,43396.61582,-20.30060417,147.9322142,26.15599157,7.991985399
PN8345,43396.61583,-20.30065917,147.9321652,26.16443062,7.969649965
PN8345,43396.61584,-20.30071433,147.932116,26.16780624,7.995015192
PN8345,43396.61586,-20.30076933,147.932067,26.12392318,7.969647631
PN8345,43396.61587,-20.30082417,147.9320178,26.12223537,7.966609849
PN8345,43396.61588,-20.30087917,147.9319687,26.12223537,7.980801299
PN8345,43396.61589,-20.30093417,147.9319195,26.18130872,7.980800129
PN8345,43396.6159,-20.300989,147.9318702,26.17624529,7.977804423
PN8345,43396.61591,-20.30104383,147.931821,26.15936719,7.966605166
PN8345,43396.61593,-20.30109883,147.9317718,26.14586471,7.980796627
PN8345,43396.61594,-20.301154,147.9317227,26.18299653,7.995005858
PN8345,43396.61595,-20.30120917,147.9316732,26.22687959,8.017343505
PN8345,43396.61596,-20.30126433,147.9316238,26.2454455,8.006161837
PN8345,43396.61597,-20.30131967,147.9315747,26.26907484,8.009230415
PN8345,43396.61598,-20.301375,147.9315252,26.32477257,8.031528452
PN8345,43396.616,-20.30143067,147.9314757,26.36865563,8.05995718
PN8345,43396.61601,-20.3014865,147.9314262,26.41085088,8.074197214
PN8345,43396.61602,-20.30154217,147.9313765,26.4311046,8.071098158
PN8345,43396.61603,-20.301598,147.9313267,26.49017795,8.096464312
PN8345,43396.61604,-20.30165383,147.931277,26.51718291,8.085317368
PN8345,43396.61605,-20.30170983,147.9312272,26.60494903,8.110681381
PN8345,43396.61606,-20.30176583,147.9311772,26.63195399,8.121828298
PN8345,43396.61608,-20.30182183,147.931127,26.74166164,8.132997065
PN8345,43396.61609,-20.30187817,147.9310767,26.80748623,8.1725618
PN8345,43396.6161,-20.30193483,147.9310262,26.91550607,8.212139976
PN8345,43396.61611,-20.30199167,147.9309753,27.0218381,8.248665035
PN8345,43396.61612,-20.30204867,147.9309245,27.04209182,8.262870738
PN8345,43396.61613,-20.302106,147.9308733,27.19905815,8.313603717
PN8345,43396.61615,-20.3021635,147.9308222,27.29357551,8.327822345
PN8345,43396.61616,-20.302221,147.9307707,27.36446353,8.350137551
PN8345,43396.61617,-20.30227883,147.930719,27.48936147,8.389703069
PN8345,43396.61618,-20.30233683,147.9306672,27.58050321,8.415069988
PN8345,43396.61619,-20.30239517,147.9306153,27.71721582,8.443508829
PN8345,43396.6162,-20.30245367,147.9305633,27.82017223,8.468871877
PN8345,43396.61622,-20.3025125,147.9305112,27.94338236,8.508476094
PN8345,43396.61623,-20.30257167,147.9304587,28.08347059,8.559200592
PN8345,43396.61624,-20.3026315,147.9304063,28.18136357,8.605275743
PN8345,43396.61625,-20.30269167,147.9303538,28.33326647,8.644960554
PN8345,43396.61626,-20.3027525,147.9303017,28.45816441,8.680625909
PN8345,43396.61627,-20.30281383,147.9302498,28.60669169,8.702383107
PN8345,43396.61628,-20.30287567,147.9301977,28.74509211,8.767548584
PN8345,43396.6163,-20.30293817,147.9301457,28.93075121,8.815096962
PN8345,43396.61631,-20.30300133,147.9300938,29.0978444,8.863044376
PN8345,43396.61632,-20.303065,147.930042,29.25143511,8.907167627
PN8345,43396.61633,-20.30312933,147.9299902,29.42359173,8.96619757
PN8345,43396.61634,-20.30319433,147.9299385,29.60756302,9.015051196
PN8345,43396.61635,-20.30326,147.9298868,29.78647088,9.074590486
PN8345,43396.61637,-20.30332633,147.9298352,29.94850064,9.134343277
PN8345,43396.61638,-20.3033935,147.9297838,30.17466718,9.189033446
PN8345,43396.61639,-20.3034615,147.9297325,30.35188723,9.264502842
PN8345,43396.6164,-20.30353017,147.9296812,30.55104881,9.325101276
PN8345,43396.61641,-20.3035995,147.92963,30.75021039,9.375991344
PN8345,43396.61642,-20.30366933,147.9295788,30.97300131,9.421758756
PN8345,43396.61644,-20.30374017,147.9295278,31.1569726,9.503871418
PN8345,43396.61645,-20.30381183,147.929477,31.41351972,9.571166361
PN8345,43396.61646,-20.30388433,147.9294262,31.63799845,9.64845242
PN8345,43396.61647,-20.30395767,147.9293753,31.89116995,9.726007142
PN8345,43396.61648,-20.30403167,147.9293247,32.11058525,9.778837387
PN8345,43396.61649,-20.30410667,147.9292742,32.3215615,9.863292701
PN8345,43396.6165,-20.3041825,147.9292237,32.58485986,9.941762484
PN8345,43396.61652,-20.304259,147.9291732,32.78908487,10.00471281
PN8345,43396.61653,-20.3043365,147.929123,33.0473198,10.08134028
PN8345,43396.61654,-20.30441483,147.9290728,33.27854977,10.16066128
PN8345,43396.61655,-20.30449367,147.9290223,33.55028718,10.22621978
PN8345,43396.61656,-20.30457333,147.9289718,33.76632686,10.30575868
PN8345,43396.61657,-20.3046535,147.928921,33.99080559,10.37131121
PN8345,43396.61659,-20.30473433,147.9288697,34.23553804,10.46167878
PN8345,43396.6166,-20.30481583,147.9288182,34.52246574,10.53428587
PN8345,43396.61661,-20.30489783,147.928766,34.77901286,10.6176053
PN8345,43396.61662,-20.30498017,147.9287133,34.95623291,10.67618155
PN8345,43396.61663,-20.30506317,147.9286607,35.27185338,10.73981575
PN8345,43396.61664,-20.305147,147.9286077,35.49801992,10.8372343
PN8345,43396.61666,-20.30523117,147.928554,35.76638171,10.90464922
PN8345,43396.61667,-20.30531567,147.9284998,35.89803089,10.96325007
PN8345,43396.61668,-20.30540067,147.9284457,36.09719247,11.01093514
PN8345,43396.61669,-20.30548633,147.9283918,36.24740756,11.05694033
PN8345,43396.6167,-20.3055725,147.9283375,36.48707658,11.13132374
PN8345,43396.61671,-20.30565883,147.9282827,36.63222824,11.17387205
PN8345,43396.61672,-20.30574583,147.9282277,36.83645325,11.24647603
PN8345,43396.61674,-20.305833,147.9281722,37.00185863,11.28906345
PN8345,43396.61675,-20.3059205,147.9281163,37.18582992,11.33871186
PN8345,43396.61676,-20.3060085,147.9280603,37.27359604,11.39535077
PN8345,43396.61677,-20.3060965,147.9280043,37.33098158,11.39534907
PN8345,43396.61678,-20.30618483,147.9279485,37.3849915,11.41831801
PN8345,43396.61679,-20.30627317,147.9278927,37.39005493,11.41831632
PN8345,43396.61681,-20.30636133,147.9278367,37.40524522,11.4112617
PN8345,43396.61682,-20.3064505,147.9277803,37.86601735,11.5246117
PN8345,43396.61683,-20.30654017,147.9277237,37.94872004,11.59016143
PN8345,43396.61684,-20.30663,147.9276667,38.11412542,11.62384396
PN8345,43396.61685,-20.30672017,147.9276095,38.24746241,11.66458298
PN8345,43396.61686,-20.30681083,147.927552,38.45506304,11.73013497
PN8345,43396.61688,-20.306902,147.9274942,38.60865375,11.79568711
PN8345,43396.61689,-20.30699333,147.9274362,38.76562008,11.8205001
PN8345,43396.6169,-20.30708517,147.927378,38.9715329,11.8771671
PN8345,43396.61691,-20.3071775,147.9273193,39.157192,11.95160609
PN8345,43396.61692,-20.30727033,147.9272603,39.3597292,12.01715928
PN8345,43396.61693,-20.3073635,147.9272012,39.53526144,12.05789522
PN8345,43396.61694,-20.30745733,147.9271418,39.69222777,12.13049838
PN8345,43396.61696,-20.3075515,147.927082,39.96396518,12.18900101
PN8345,43396.61697,-20.30764633,147.9270218,40.22895135,12.27047685
PN8345,43396.61698,-20.30774167,147.9269617,40.39604454,12.31828697
PN8345,43396.61699,-20.30783717,147.9269012,40.48887409,12.35195594
PN8345,43396.617,-20.30793267,147.9268403,40.51925467,12.3697453
PN8345,43396.61701,-20.30802833,147.9267793,40.56651335,12.39456786
PN8345,43396.61703,-20.30812433,147.9267185,40.59351831,12.41750306
PN8345,43396.61704,-20.30822033,147.9266577,40.67959662,12.41750106
PN8345,43396.61705,-20.3083165,147.9265967,40.74035778,12.44231109
PN8345,43396.61706,-20.30841283,147.9265355,40.83825076,12.46712351
PN8345,43396.61707,-20.3085095,147.9264743,40.96146089,12.49898218
PN8345,43396.61708,-20.3086065,147.9264127,41.12349065,12.55749135
PN8345,43396.61709,-20.308704,147.9263517,41.23488611,12.56995001
PN8345,43396.61711,-20.30880217,147.9262903,41.4019793,12.65147819
PN8345,43396.61712,-20.30890017,147.9262278,41.60282869,12.69750832
PN8345,43396.61713,-20.30899833,147.9261652,41.6720289,12.72233348
PN8345,43396.61714,-20.30909717,147.926103,41.76148283,12.7594197
PN8345,43396.61715,-20.309196,147.9260402,41.86443924,12.79488066
PN8345,43396.61716,-20.3092955,147.9259782,41.92013697,12.81454145
PN8345,43396.61718,-20.309396,147.9259173,42.00115185,12.85016985
PN8345,43396.61719,-20.30949667,147.9258563,42.10917169,12.87486616
PN8345,43396.6172,-20.30959783,147.9257962,42.16318161,12.88067714
PN8345,43396.61721,-20.30970017,147.9257372,42.29145517,12.93581831
PN8345,43396.61722,-20.3098035,147.9256795,42.37753348,12.96867953
PN8345,43396.61723,-20.30990717,147.9256225,42.43491902,12.96951916
PN8345,43396.61725,-20.31001167,147.9255658,42.65602213,13.03615029
PN8345,43396.61726,-20.31011667,147.925509,42.81636408,13.0935878
PN8345,43396.61727,-20.310222,147.9254525,42.91088144,13.11098962
PN8345,43396.61728,-20.31032767,147.9253955,43.03577938,13.16756473
PN8345,43396.61729,-20.3104335,147.9253385,43.10160397,13.18410234
PN8345,43396.6173,-20.310539,147.9252803,43.21637505,13.20646186
PN8345,43396.61731,-20.310644,147.9252203,43.32439489,13.24632412
PN8345,43396.61733,-20.31074833,147.925159,43.35139985,13.2475963
PN8345,43396.61734,-20.310853,147.9250978,43.38515605,13.27170337
PN8345,43396.61735,-20.31095883,147.9250398,43.28557526,13.23143563
PN8345,43396.61736,-20.3110665,147.9249847,43.40709758,13.28245591
PN8345,43396.61737,-20.31117433,147.92493,43.50499056,13.27668938
PN8345,43396.61738,-20.31128267,147.9248755,43.60963478,13.31949533
PN8345,43396.6174,-20.31139117,147.9248212,43.60625916,13.32885936
PN8345,43396.61741,-20.3114995,147.9247667,43.67714718,13.31949193
PN8345,43396.61742,-20.31160817,147.9247122,43.76153768,13.35302108
PN8345,43396.61743,-20.31171717,147.9246575,43.85436723,13.39395687
PN8345,43396.61744,-20.3118265,147.924603,43.90162591,13.42013516
PN8345,43396.61745,-20.311936,147.9245483,43.9843286,13.44428465
PN8345,43396.61747,-20.3120455,147.9244935,44.06703129,13.45166168
PN8345,43396.61748,-20.31215517,147.9244383,44.11428997,13.48323121
PN8345,43396.61749,-20.31226483,147.924383,44.14298274,13.49065405
PN8345,43396.6175,-20.31237467,147.9243278,44.24256353,13.49999104
PN8345,43396.61751,-20.31248483,147.9242728,44.2375001,13.52615104
PN8345,43396.61752,-20.312595,147.9242178,44.32695403,13.52614931
PN8345,43396.61753,-20.31270533,147.9241627,44.37927614,13.55030336
PN8345,43396.61755,-20.31281583,147.9241072,44.39277862,13.58185886
PN8345,43396.61756,-20.31292633,147.9240517,44.48392036,13.5818571
PN8345,43396.61757,-20.313037,147.9239962,44.48054474,13.59862334
PN8345,43396.61758,-20.3131475,147.9239403,44.47716912,13.59670188
PN8345,43396.61759,-20.31325833,147.9238847,44.50586189,13.6227892
PN8345,43396.6176,-20.313369,147.9238292,44.54468152,13.59861806
PN8345,43396.61762,-20.31348,147.9237733,44.56831086,13.64695952
PN8345,43396.61763,-20.31359083,147.923718,44.56155962,13.60800852
PN8345,43396.61764,-20.31370183,147.9236623,44.61725735,13.63955016
PN8345,43396.61765,-20.31381283,147.923607,44.58350115,13.62479124
PN8345,43396.61766,-20.31392383,147.9235518,44.61050611,13.6174382
PN8345,43396.61767,-20.31403533,147.9234975,44.5919402,13.6315018
PN8345,43396.61769,-20.314147,147.923444,44.53117904,13.61251333
PN8345,43396.6177,-20.314259,147.9233915,44.49911065,13.60403059
PN8345,43396.61771,-20.31437133,147.92334,44.44847635,13.59644352
PN8345,43396.61772,-20.31448433,147.9232903,44.42822263,13.59057734
PN8345,43396.61773,-20.314598,147.9232422,44.39109081,13.60060188
PN8345,43396.61774,-20.31471183,147.923196,44.28138316,13.54228861
PN8345,43396.61775,-20.31482633,147.9231515,44.27631973,13.55110642
PN8345,43396.61777,-20.31494117,147.9231085,44.24087572,13.53330795
PN8345,43396.61778,-20.3150565,147.9230673,44.12441683,13.52388274
PN8345,43396.61779,-20.315172,147.9230283,44.04002633,13.4715371
PN8345,43396.6178,-20.315288,147.9229912,43.96407488,13.46829722
PN8345,43396.61781,-20.31540433,147.9229555,43.90668934,13.45973913
PN8345,43396.61782,-20.31552067,147.9229217,43.82229884,13.40817058
PN8345,43396.61784,-20.31563733,147.9228897,43.70077652,13.39503247
PN8345,43396.61785,-20.31575417,147.9228593,43.62482507,13.37080328
PN8345,43396.61786,-20.315871,147.9228305,43.48811246,13.3346657
PN8345,43396.61787,-20.31598783,147.9228037,43.33452175,13.28919386
PN8345,43396.61788,-20.31610467,147.9227788,43.24844344,13.24684989
PN8345,43396.61789,-20.31622133,147.9227557,43.11510645,13.19575457
PN8345,43396.61791,-20.316338,147.9227338,43.0053988,13.1710099
PN8345,43396.61792,-20.31645467,147.9227133,42.91932049,13.14768912
PN8345,43396.61793,-20.31657117,147.9226942,42.86531057,13.10748373
PN8345,43396.61794,-20.31668767,147.922676,42.77079321,13.09198878
PN8345,43396.61795,-20.31680417,147.9226587,42.72184672,13.07969738
PN8345,43396.61796,-20.3169205,147.9226418,42.6340806,13.05422978
PN8345,43396.61797,-20.31703667,147.9226255,42.59357316,13.02894743
PN8345,43396.61799,-20.3171525,147.9226088,42.47880208,12.99680361
PN8345,43396.618,-20.31726817,147.9225923,42.39103596,12.97612176
PN8345,43396.61801,-20.3173835,147.9225762,42.2458843,12.93480875
PN8345,43396.61802,-20.3174985,147.92256,42.10073264,12.89806066
PN8345,43396.61803,-20.317613,147.9225437,41.93701507,12.84523486
PN8345,43396.61804,-20.317727,147.9225277,41.74629254,12.78554803
PN8345,43396.61806,-20.3178405,147.9225118,41.58426278,12.72816182
PN8345,43396.61807,-20.31795383,147.9224958,41.4357355,12.71205531
PN8345,43396.61808,-20.3180665,147.92248,41.20619334,12.63628767
PN8345,43396.61809,-20.3181785,147.9224643,41.09142226,12.56052455
PN8345,43396.6181,-20.31829017,147.9224487,40.87707039,12.52377519
PN8345,43396.61811,-20.31840133,147.922433,40.75048464,12.46865473
PN8345,43396.61813,-20.318512,147.9224168,40.53950839,12.42050758
PN8345,43396.61814,-20.31862233,147.9224002,40.4061714,12.39099161
PN8345,43396.61815,-20.318732,147.922383,40.22895135,12.32506305
PN8345,43396.61816,-20.31884117,147.9223653,40.07704845,12.27777228
PN8345,43396.61817,-20.31894983,147.9223467,39.97240423,12.2389573
PN8345,43396.61818,-20.319058,147.9223263,39.90151621,12.21303997
PN8345,43396.61819,-20.31916583,147.9223048,39.90657964,12.198311
PN8345,43396.61821,-20.31927383,147.922282,39.98928233,12.24280581
PN8345,43396.61822,-20.31938183,147.922258,40.1529999,12.26704509
PN8345,43396.61823,-20.31948983,147.9222323,40.2711466,12.30367665
PN8345,43396.61824,-20.31959783,147.9222047,40.32853214,12.35071951
PN8345,43396.61825,-20.3197055,147.9221758,40.3892933,12.34374893
PN8345,43396.61826,-20.31981283,147.9221458,40.29983937,12.33808527
PN8345,43396.61828,-20.31991967,147.9221143,40.24076602,12.32507139
PN8345,43396.61829,-20.32002567,147.9220812,40.14118523,12.28357929
PN8345,43396.6183,-20.32013117,147.9220472,40.07873626,12.25509604
PN8345,43396.61831,-20.320236,147.922012,39.90995526,12.22010727
PN8345,43396.61832,-20.32034017,147.921975,39.88970154,12.20847381
PN8345,43396.61833,-20.32044383,147.9219368,39.81037447,12.19489549
PN8345,43396.61834,-20.32054683,147.9218977,39.74286207,12.15947322
PN8345,43396.61836,-20.32064917,147.9218573,39.65172033,12.13131151
PN8345,43396.61837,-20.32075083,147.9218155,39.58589574,12.11723024
PN8345,43396.61838,-20.32085167,147.9217723,39.41542693,12.08193107
PN8345,43396.61839,-20.32095167,147.9217282,39.34622672,12.03550231
PN8345,43396.6184,-20.321051,147.9216827,39.24833374,12.02123759
PN8345,43396.61841,-20.3211495,147.921636,39.15550419,11.98502787
PN8345,43396.61843,-20.32124717,147.9215885,38.97659633,11.93620035
PN8345,43396.61844,-20.321344,147.9215397,38.9208986,11.91072575
PN8345,43396.61845,-20.32144,147.9214897,38.87195211,11.87990768
PN8345,43396.61846,-20.32153533,147.9214392,38.68966863,11.83644406
PN8345,43396.61847,-20.32163,147.9213878,38.59177565,11.80923061
PN8345,43396.61848,-20.321724,147.9213358,38.4989461,11.77504857
PN8345,43396.6185,-20.32181733,147.9212837,38.3639213,11.71735192
PN8345,43396.61851,-20.32191033,147.9212313,38.26940394,11.6926349
PN8345,43396.61852,-20.32200317,147.9211792,38.16982315,11.66813411
PN8345,43396.61853,-20.32209567,147.9211268,38.07361798,11.64348958
PN8345,43396.61854,-20.32218767,147.9210743,37.975725,11.60259374
PN8345,43396.61855,-20.32227967,147.9210218,37.95547128,11.6025922
PN8345,43396.61856,-20.32237183,147.9209697,37.94365661,11.60259801
PN8345,43396.61858,-20.32246383,147.9209173,37.86264173,11.59439951
PN8345,43396.61859,-20.3225555,147.9208648,37.85251487,11.56992084
PN8345,43396.6186,-20.32264717,147.9208127,37.806944,11.55351413
PN8345,43396.61861,-20.32273867,147.9207605,37.75968532,11.53716598
PN8345,43396.61862,-20.32283017,147.9207087,37.72592912,11.52081755
PN8345,43396.61863,-20.32292167,147.9206568,37.62297271,11.52081605
PN8345,43396.61865,-20.32301283,147.920605,37.60271899,11.48809465
PN8345,43396.61866,-20.32310383,147.920553,37.57571403,11.47994124
PN8345,43396.61867,-20.32319483,147.9205013,37.47106981,11.46356399
PN8345,43396.61868,-20.32328567,147.9204497,37.37824026,11.44720743
PN8345,43396.61869,-20.32337617,147.920398,37.31916691,11.41451575
PN8345,43396.6187,-20.3234665,147.9203467,37.22127393,11.38179204
PN8345,43396.61872,-20.32355667,147.9202952,37.13519562,11.37363373
PN8345,43396.61873,-20.3236465,147.920244,37.03561483,11.32455569
PN8345,43396.61874,-20.323736,147.9201927,36.9799171,11.30009559
PN8345,43396.61875,-20.32382533,147.9201418,36.9124047,11.25913789
PN8345,43396.61876,-20.32391467,147.9200913,36.78413114,11.24281533
PN8345,43396.61877,-20.32400383,147.9200408,36.70817969,11.22644317
PN8345,43396.61878,-20.3240925,147.91999,36.57990613,11.19378654
PN8345,43396.6188,-20.32418083,147.9199397,36.47019848,11.13648747
PN8345,43396.61881,-20.32426933,147.9198893,36.45332038,11.15283486
PN8345,43396.61882,-20.32435767,147.919839,36.43137885,11.13648465
PN8345,43396.61883,-20.32444567,147.9197885,36.29972967,11.11203101
PN8345,43396.61884,-20.32453367,147.9197385,36.19002202,11.08741859
PN8345,43396.61885,-20.32462133,147.9196885,36.17820735,11.05471941
PN8345,43396.61887,-20.324709,147.9196385,36.08200218,11.05471801
PN8345,43396.61888,-20.32479633,147.9195888,35.95541643,11.00564835
PN8345,43396.61889,-20.32488333,147.9195392,35.88790403,10.97295592
PN8345,43396.6189,-20.32497033,147.9194897,35.84233316,10.96476319
PN8345,43396.61891,-20.325057,147.9194403,35.71574741,10.92387981
PN8345,43396.61892,-20.3251435,147.9193912,35.60941538,10.89934775
PN8345,43396.61894,-20.3252295,147.919342,35.46426372,10.85031475
PN8345,43396.61895,-20.32531533,147.919293,35.33430235,10.82577083
PN8345,43396.61896,-20.325401,147.9192442,35.3427414,10.80123091
PN8345,43396.61897,-20.32548633,147.9191955,35.20096536,10.76034927
PN8345,43396.61898,-20.3255715,147.9191468,35.0558137,10.74400929
PN8345,43396.61899,-20.3256565,147.9190987,34.96467196,10.70311319
PN8345,43396.619,-20.325741,147.9190505,34.90222299,10.65404753
PN8345,43396.61902,-20.32582517,147.9190023,34.74863228,10.62137243
PN8345,43396.61903,-20.325909,147.9189543,34.61867091,10.58049441
PN8345,43396.61904,-20.32599283,147.9189068,34.50896326,10.55593084
PN8345,43396.61905,-20.32607633,147.9188593,34.43807524,10.52321222
PN8345,43396.61906,-20.32615967,147.9188117,34.3638116,10.51506639
PN8345,43396.61907,-20.32624267,147.9187642,34.22372337,10.47418797
PN8345,43396.61909,-20.32632567,147.9187172,34.1950306,10.44963476
PN8345,43396.6191,-20.32640833,147.9186698,34.07857171,10.43330878
PN8345,43396.61911,-20.32649067,147.9186227,34.01612274,10.39243134
PN8345,43396.61912,-20.32657283,147.9185758,33.87772232,10.35967895
PN8345,43396.61913,-20.326655,147.918529,33.86084422,10.35967772
PN8345,43396.61914,-20.32673717,147.9184823,33.87097108,10.35149603
PN8345,43396.61916,-20.32681933,147.9184358,33.84565393,10.34333707
PN8345,43396.61917,-20.3269015,147.9183888,33.90641509,10.3678772
PN8345,43396.61918,-20.3269835,147.918342,33.84565393,10.34333215
PN8345,43396.61919,-20.32706567,147.918295,33.88278575,10.36787474
PN8345,43396.6192,-20.32714817,147.9182482,33.92835662,10.39237383
PN8345,43396.61921,-20.3272305,147.9182015,33.96380063,10.36784969
PN8345,43396.61922,-20.32731333,147.9181547,34.08532295,10.42510402
PN8345,43396.61924,-20.327396,147.9181075,34.15621097,10.42508433
PN8345,43396.61925,-20.32747883,147.91806,34.23722585,10.45784326
PN8345,43396.61926,-20.32756217,147.9180127,34.38575313,10.49866115
PN8345,43396.61927,-20.32764567,147.917965,34.49714859,10.53137897
PN8345,43396.61928,-20.3277295,147.9179173,34.64398806,10.56406977
PN8345,43396.61929,-20.32781367,147.9178692,34.75707133,10.62134189
PN8345,43396.61931,-20.32789833,147.917821,34.92416452,10.67036223
PN8345,43396.61932,-20.3279835,147.9177727,35.15201887,10.72759988
PN8345,43396.61933,-20.328069,147.917724,35.28029243,10.77665514
PN8345,43396.61934,-20.32815483,147.917675,35.45413686,10.82572657
PN8345,43396.61935,-20.328241,147.9176257,35.65498625,10.87481393
PN8345,43396.61936,-20.32832783,147.9175763,35.83895754,10.94018124
PN8345,43396.61938,-20.32841517,147.9175268,36.07187532,10.99742465
PN8345,43396.61939,-20.32850317,147.9174768,36.29972967,11.08735568
PN8345,43396.6194,-20.32859167,147.9174265,36.55290117,11.15276585
PN8345,43396.61941,-20.32868083,147.917376,36.81788734,11.22636849
PN8345,43396.61942,-20.3287705,147.9173248,37.03730264,11.30812879
PN8345,43396.61943,-20.32886067,147.9172732,37.32591815,11.38176196
PN8345,43396.61944,-20.32895183,147.9172215,37.59090432,11.47983158
PN8345,43396.61946,-20.32904333,147.9171693,37.85082706,11.53706144
PN8345,43396.61947,-20.3291355,147.9171167,38.11750104,11.62701884
PN8345,43396.61948,-20.32922833,147.9170637,38.38248721,11.70877442
PN8345,43396.61949,-20.329322,147.9170105,38.61034156,11.79870141
PN8345,43396.6195,-20.329416,147.9169568,38.90233269,11.85594865
PN8345,43396.61951,-20.32951067,147.9169027,39.15212857,11.94591206
PN8345,43396.61953,-20.32960583,147.9168483,39.41205131,12.00312276
PN8345,43396.61954,-20.32970183,147.9167935,39.68210091,12.1094197
PN8345,43396.61955,-20.3297985,147.9167385,39.9167065,12.18298602
PN8345,43396.61956,-20.32989567,147.9166833,40.15131209,12.24022202
PN8345,43396.61957,-20.32999333,147.9166277,40.30996623,12.31381204
PN8345,43396.61958,-20.33009133,147.9165713,40.63065013,12.3793424
PN8345,43396.61959,-20.33019,147.916515,40.80449456,12.44464435
PN8345,43396.61961,-20.33028933,147.9164583,40.9969049,12.52640108
PN8345,43396.61962,-20.330389,147.9164013,41.21294458,12.57548275
PN8345,43396.61963,-20.330489,147.916344,41.42054521,12.62457807
PN8345,43396.61964,-20.33058967,147.9162863,41.61633117,12.70632705
PN8345,43396.61965,-20.33069083,147.9162283,41.85600019,12.77175137
PN8345,43396.61966,-20.3307925,147.9161705,42.03997148,12.81255816
PN8345,43396.61968,-20.3308945,147.9161123,42.20031343,12.86162403
PN8345,43396.61969,-20.33099683,147.9160538,42.35221633,12.91070335
PN8345,43396.6197,-20.33109983,147.915995,42.57838287,12.99245757
PN8345,43396.61971,-20.33120333,147.915936,42.74041263,13.04967536
PN8345,43396.61972,-20.33130733,147.9158768,42.94126202,13.10690221
PN8345,43396.61973,-20.33141167,147.9158175,43.07459901,13.14778244
PN8345,43396.61975,-20.3315165,147.9157577,43.29907774,13.22138428
PN8345,43396.61976,-20.33162167,147.9156977,43.48980027,13.26226158
PN8345,43396.61977,-20.3317275,147.9156375,43.68221061,13.33583556
PN8345,43396.61978,-20.33183367,147.915577,43.81723541,13.38489752
PN8345,43396.61979,-20.33194017,147.9155163,44.00458232,13.42577616
PN8345,43396.6198,-20.33204717,147.9154553,44.20205609,13.49118986
PN8345,43396.61981,-20.33215467,147.915394,44.41640796,13.556605
PN8345,43396.61983,-20.3322625,147.9153322,44.6088183,13.6139073
PN8345,43396.61984,-20.33237067,147.9152693,44.81979455,13.69612953
PN8345,43396.61985,-20.33247883,147.9152057,45.02739518,13.73790176
PN8345,43396.61986,-20.33258683,147.91514,45.26031296,13.82376663
PN8345,43396.61987,-20.3326945,147.9150722,45.52192351,13.90511358
PN8345,43396.61988,-20.33280167,147.9150022,45.75146567,13.97392679
PN8345,43396.6199,-20.33290817,147.9149292,46.09071548,14.07739999
PN8345,43396.61991,-20.33301367,147.9148533,46.36582851,14.1469541
PN8345,43396.61992,-20.33311783,147.9147747,46.52954608,14.19290976
PN8345,43396.61993,-20.333221,147.914693,46.86204465,14.28650483
PN8345,43396.61994,-20.33332283,147.9146083,47.14559673,14.35790308
PN8345,43396.61995,-20.33342317,147.9145208,47.3599486,14.4119024
PN8345,43396.61997,-20.33352233,147.9144307,47.60974448,14.49053658
PN8345,43396.61998,-20.3336205,147.914338,47.94224305,14.57754333
PN8345,43396.61999,-20.33371767,147.9142433,48.10596062,14.63429618
PN8345,43396.62,-20.33381417,147.9141468,48.34225402,14.70973273
PN8345,43396.62001,-20.33391033,147.9140493,48.49246911,14.75435818
PN8345,43396.62002,-20.3340065,147.9139508,48.59036209,14.82638644
PN8345,43396.62003,-20.334103,147.9138522,48.79796272,14.86515759
PN8345,43396.62005,-20.33419983,147.913753,48.97518277,14.92799185
PN8345,43396.62006,-20.3342965,147.9136538,48.96505591,14.91462564
PN8345,43396.62007,-20.3343935,147.9135547,49.04607079,14.94135566
PN8345,43396.62008,-20.334491,147.9134553,49.12371005,14.99353397
PN8345,43396.62009,-20.33458833,147.9133557,49.24523237,15.00418456
PN8345,43396.6201,-20.33468583,147.9132557,49.33974973,15.04162409
PN8345,43396.62012,-20.3347835,147.9131555,49.39544746,15.06702284
PN8345,43396.62013,-20.33488133,147.9130553,49.38869622,15.08038161
PN8345,43396.62014,-20.334979,147.9129552,49.4021987,15.06701368
PN8345,43396.62015,-20.33507683,147.9128548,49.48490139,15.0924124
PN8345,43396.62016,-20.33517467,147.9127543,49.48490139,15.10445812
PN8345,43396.62017,-20.3352725,147.912654,49.50684292,15.09240322
PN8345,43396.62019,-20.33537033,147.9125535,49.5541016,15.10444892
